7.74235	15.0512	5.38809	2.35612	6.23615	12.644
7.85751	15.2694	17.8587	10.1347	7.68573	12.3965
7.97287	15.4879	1.71451	12.3317	7.0659	12.4315
8.08844	15.7066	6.86138	10.7431	7.11241	12.2693
8.20422	15.9256	6.82535	14.8779	7.14744	12.6183
8.32021	16.1448	6.81375	19.2137	7.17491	13.4633
8.43641	16.3642	6.91552	9.80263	7.20924	13.1008
8.55281	16.5839	7.35617	21.5319	7.29101	14.1826
8.66942	16.8039	17.2523	13.9205	8.5613	14.2555
8.78624	17.0241	9.71322	25.6252	8.81665	15.7347
8.90327	17.2446	-0.0624215	18.1427	7.86296	16.1875
9.02051	17.4653	11.8136	21.7437	8.41546	17.0331
9.13795	17.6863	13.0827	10.7479	9.07487	16.4731
9.2556	17.9075	7.14208	14.5228	8.95902	16.4039
9.37346	18.129	3.76754	21.5892	8.43789	17.1874
9.49153	18.3507	16.1879	8.35177	9.45581	16.2996
9.6098	18.5726	-1.19794	9.69772	8.28562	15.6351
9.72828	18.7949	10.8026	16.3047	8.6537	15.8157
9.84697	19.0173	23.3611	9.24533	10.5103	15.1227
9.96587	19.2401	7.70133	24.6389	10.3226	16.3424
10.085	19.463	8.60825	21.5213	10.2518	17.0861
10.2043	19.6862	14.9642	18.71	10.9493	17.4258
10.3238	19.9097	11.5636	21.3126	11.1745	18.0471
10.4435	20.1334	14.8415	14.3242	11.7716	17.7664
10.5635	20.3574	10.5989	26.4361	11.8009	18.9657
10.6836	20.5816	18.8177	16.3326	12.8146	18.8408
10.804	20.8061	14.5144	17.4115	13.2202	18.8469
10.9245	21.0308	7.6644	21.6929	12.755	19.362
11.0453	21.2558	7.8305	26.6477	12.3361	20.4284
11.1663	21.481	5.50917	15.5921	11.6602	20.0642
11.2874	21.7065	10.3122	20.656	11.6111	20.3306
11.4088	21.9322	14.4326	18.1293	12.0591	20.2607
11.5304	22.1582	4.6512	27.5764	11.2827	21.3304
11.6522	22.3844	8.66379	24.2555	11.0468	21.9056
11.7742	22.6109	12.6389	19.9662	11.3066	21.9058
11.8964	22.8376	19.0429	20.9572	12.3181	22.0145
12.0188	23.0646	17.5138	24.2378	13.0619	22.5009
12.1415	23.2918	14.13	18.4574	13.3324	22.2389
12.2643	23.5193	13.4902	29.7826	13.4974	23.3573
12.3873	23.747	12.299	23.2679	13.4982	23.5897
12.5106	23.975	10.9751	28.6028	13.3315	24.4379
12.634	24.2033	15.1128	29.318	13.672	25.2947
12.7577	24.4317	13.7554	18.6756	13.8154	24.7832
12.8816	24.6605	12.1239	18.4419	13.7436	24.2691
13.0056	24.8894	13.5236	16.9724	13.8403	23.6048
13.1299	25.1187	9.63623	20.6753	13.4529	23.4299
13.2544	25.3481	19.0257	22.5309	14.2264	23.4845
13.3791	25.5779	10.0145	34.928	13.8438	25.0277
13.504	25.8078	9.68822	30.1917	13.4454	25.8693
13.6291	26.0381	9.46514	24.7156	13.0458	25.9718
13.7544	26.2685	13.2346	32.0842	13.1298	26.9464
13.8799	26.4993	12.1681	31.1235	13.0751	27.7172
14.0056	26.7303	7.9003	20.5762	12.505	27.138
14.1316	26.9615	12.4341	17.1117	12.5254	26.1706
14.2577	27.193	18.711	27.1731	13.3028	26.4846
14.3841	27.4247	6.9743	23.9469	12.5972	26.3742
14.5106	27.6567	12.1719	23.735	12.573	26.2371
14.6373	27.8889	16.6257	17.1973	13.0885	25.3102
14.7643	28.1214	24.0373	31.1074	14.4598	26.1315
14.8915	28.3541	13.8043	35.2571	14.4831	27.3852
15.0188	28.5871	20.7124	14.9183	15.3358	26.0715
15.1464	28.8203	19.6694	28.1094	15.9909	26.4477
15.2742	29.0538	15.1469	38.0639	16.041	27.9934
15.4022	29.2875	19.0934	28.597	16.5576	28.2655
15.5304	29.5214	13.0512	31.3806	16.2951	28.8437
15.6587	29.7557	6.88799	32.3633	15.299	29.4858
15.7873	29.9901	20.0741	17.0462	15.97	28.213
15.9162	30.2249	11.7884	27.2644	15.581	28.265
16.0452	30.4598	18.6436	23.0501	16.0466	27.7947
16.1744	30.6951	9.22383	25.3081	15.3307	27.6265
16.3038	30.9305	11.9762	27.8021	14.9986	27.7668
16.4334	31.1662	13.1846	30.8796	14.835	28.263
16.5632	31.4022	16.5825	30.3826	15.0928	28.6544
16.6933	31.6384	18.7114	29.5799	15.586	28.9116
16.8235	31.8749	18.1881	29.5756	15.9746	29.141
16.954	32.1116	15.585	28.7975	16.0142	29.251
17.0846	32.3486	20.6858	33.255	16.6639	29.8847
17.2155	32.5858	17.7303	27.5384	16.9011	29.7695
17.3465	32.8232	14.3926	35.7907	16.7103	30.6542
17.4778	33.061	16.0446	36.3836	16.7289	31.5339
17.6092	33.2989	12.4485	32.7432	16.3059	31.8952
17.7409	33.5371	19.4535	25.7691	16.7592	31.3735
17.8728	33.7756	18.9392	27.4805	17.1114	31.0888
18.0049	34.0143	30.0598	27.1646	18.7781	30.7791
18.1371	34.2533	16.8888	31.3469	18.7154	30.9917
18.2696	34.4925	13.8266	37.3469	18.2787	31.907
18.4023	34.7319	24.1904	33.4218	19.1231	32.2686
18.5352	34.9716	27.2907	38.2872	20.2707	33.1823
18.6683	35.2116	19.6571	29.5326	20.3969	32.9558
18.8016	35.4518	26.328	36.6677	21.311	33.6002
18.9351	35.6922	22.2728	35.0106	21.6532	33.9842
19.0688	35.9329	15.7854	29.6759	21.1723	33.6819
19.2027	36.1739	19.2227	43.7967	21.1338	35.102
19.3368	36.4151	9.17452	42.441	19.8721	36.2376
19.4711	36.6565	30.3834	32.9372	21.2674	36.1219
19.6057	36.8982	23.0065	31.377	21.6548	35.8125
19.7404	37.1401	16.9457	43.0667	21.2695	36.9294
19.8753	37.3823	13.1375	36.8196	20.4442	37.1912
20.0104	37.6248	15.873	29.6803	20.0067	36.5548
20.1458	37.8675	19.3418	32.594	20.0175	36.3074
20.2813	38.1104	19.1396	43.2626	19.9986	37.3596
20.417	38.3536	17.6249	36.4	19.7935	37.4885
20.553	38.597	18.1324	32.3082	19.6618	37.1
20.6891	38.8407	13.8627	43.1764	19.02	38.0459
20.8255	39.0846	15.2366	33.2629	18.5917	37.7075
20.962	39.3288	23.7303	42.5206	19.2237	38.5045
21.0988	39.5732	20.4738	35.6057	19.4116	38.3917
21.2357	39.8179	16.8322	30.0097	19.1422	37.5986
21.3729	40.0628	16.2362	39.441	18.8196	37.9982
21.5102	40.308	22.3237	48.2898	19.2577	39.4293
21.6478	40.5534	18.7504	42.3083	19.2283	40.0156
21.7855	40.7991	22.7281	41.4642	19.6812	40.4422
21.9235	41.045	23.2881	44.2469	20.1651	41.1602
22.0617	41.2912	10.7378	48.738	19.0896	42.3533
22.2	41.5376	21.977	53.8384	19.4555	44.0572
22.3386	41.7842	16.846	37.4643	19.1708	43.6306
22.4774	42.0311	21.6966	44.5214	19.494	44.0734
22.6163	42.2783	19.3517	54.9335	19.5073	45.7258
22.7555	42.5257	24.6233	50.3449	20.1562	46.6772
22.8949	42.7733	31.7164	33.2438	21.6118	45.4648
23.0344	43.0212	37.2738	44.4189	23.6239	45.6797
23.1742	43.2694	21.8941	43.6614	23.6114	45.7694
23.3142	43.5178	20.3839	42.1815	23.4074	45.6565
23.4544	43.7664	34.1827	51.7713	24.8807	46.6977
23.5947	44.0153	13.6878	47.9129	23.7496	47.1758
23.7353	44.2644	28.4845	44.177	24.4871	47.1481
23.8761	44.5138	18.1634	39.7496	23.9095	46.5702
24.0171	44.7635	26.2826	53.654	24.3507	47.7051
24.1582	45.0133	25.0606	45.1344	24.6021	47.7064
24.2996	45.2635	27.6055	57.2363	25.1338	49.1575
24.4412	45.5138	24.8527	48.5221	25.2825	49.4258
24.583	45.7644	28.6403	52.9685	25.8692	50.1946
24.7249	46.0153	23.8801	43.853	25.8251	49.7831
24.8671	46.2664	21.6118	50.3228	25.5001	50.1696
25.0095	46.5178	23.0223	39.5167	25.3622	49.202
25.1521	46.7694	27.5138	51.6806	25.7708	49.7667
25.2949	47.0213	28.5551	48.0772	26.2664	49.8382
25.4378	47.2734	26.4524	47.0951	26.461	49.7716
25.581	47.5257	23.7588	45.4875	26.3059	49.5026
25.7244	47.7783	29.1187	51.9743	26.8034	50.0277
25.868	48.0311	22.8757	44.2657	26.4985	49.5676
26.0117	48.2842	30.9479	42.7484	27.1863	48.948
26.1557	48.5376	25.2739	55.7004	27.1263	49.9347
26.2999	48.7912	26.6107	45.6223	27.2244	49.616
26.4442	49.045	29.8049	48.1721	27.6936	49.6209
26.5888	49.2991	27.6856	52.1964	27.8621	50.1038
26.7336	49.5534	32.423	42.0961	28.5825	49.3179
26.8786	49.808	36.7925	47.5625	29.7676	49.2461
27.0237	50.0628	19.9666	49.1989	28.8138	49.3711
27.1691	50.3178	28.6462	58.0264	28.9738	50.5487
27.3146	50.5731	33.0313	50.1721	29.6434	50.6771
27.4604	50.8287	23.8021	54.8263	29.1346	51.3505
27.6064	51.0845	25.1938	52.9865	28.8244	51.7403
27.7525	51.3406	25.2738	52.2517	28.5398	52.0012
27.8989	51.5969	20.0345	52.929	27.6361	52.3141
28.0454	51.8534	31.825	60.3743	28.224	53.4941
28.1922	52.1102	22.007	51.5154	27.5736	53.4995
28.3391	52.3672	23.7982	57.1843	27.1857	54.1788
28.4863	52.6245	40.0119	56.2481	28.7876	54.6804
28.6336	52.882	26.0357	54.0853	28.5702	54.8687
28.7812	53.1398	23.6649	50.1748	28.077	54.5561
28.9289	53.3978	25.4019	55.7074	27.8276	54.9252
29.0768	53.6561	36.7376	53.7663	28.9664	55.0192
29.225	53.9146	34.9709	51.8312	29.7995	54.8602
29.3733	54.1733	31.4841	54.1266	30.1403	54.9803
29.5218	54.4323	25.4493	53.3701	29.7172	54.9893
29.6705	54.6916	22.6215	63.9587	28.9776	56.2695
29.8194	54.9511	26.7897	55.5072	28.7946	56.4171
29.9686	55.2108	25.6208	57.141	28.4803	56.7392
30.1179	55.4708	23.7158	53.819	27.9564	56.6225
30.2674	55.731	30.4349	56.6224	28.2843	56.8428
30.4171	55.9915	23.3815	48.7895	27.7313	56.0868
30.567	56.2522	42.104	53.5571	29.4862	55.9562
30.7171	56.5132	28.6065	54.8598	29.4693	55.9849
30.8674	56.7744	40.9374	49.7262	30.9421	55.382
31.0178	57.0359	35.5653	65.9771	31.6456	56.7859
31.1685	57.2976	28.7313	53.4764	31.4598	56.561
31.3194	57.5595	26.2246	53.1994	30.9768	56.3115
31.4705	57.8217	32.9285	60.8853	31.3357	57.0042
31.6217	58.0842	39.66	56.4029	32.4756	57.0934
31.7732	58.3468	26.8323	56.2506	31.9671	57.1493
31.9249	58.6098	35.6096	53.8733	32.5523	56.9053
32.0767	58.8729	28.3851	54.6584	32.2101	56.7679
32.2288	59.1364	19.936	59.5406	30.8639	57.2257
32.381	59.4	32.72	54.5886	31.1635	57.0422
32.5334	59.6639	33.8182	66.5498	31.569	58.3146
32.6861	59.9281	40.3572	56.5475	32.7304	58.2707
32.8389	60.1925	37.3709	57.3366	33.4348	58.3175
32.9919	60.4571	34.5224	67.5195	33.7325	59.5857
33.1451	60.722	34.8402	57.5962	34.0373	59.5459
33.2985	60.9872	28.069	62.6397	33.4902	60.11
33.4521	61.2525	35.2025	61.7891	33.8408	60.5179
33.6059	61.5181	29.8087	64.4225	33.5041	61.2027
33.7599	61.784	36.5613	60.5403	34.0037	61.3537
33.9141	62.0501	35.0465	61.3916	34.2746	61.5846
34.0685	62.3165	34.0316	60.2671	34.3944	61.6503
34.223	62.5831	26.8985	56.6771	33.634	61.2653
34.3778	62.8499	38.8525	61.9278	34.3729	61.5353
34.5328	63.117	39.1116	56.0467	35.0803	61.063
34.6879	63.3843	27.3931	54.2196	34.3072	60.3969
34.8432	63.6519	33.7522	63.0653	34.3566	60.8457
34.9988	63.9197	24.8884	56.9769	33.3234	60.5163
35.1545	64.1878	44.2162	71.0117	34.7051	61.9048
35.3104	64.4561	28.9926	69.4878	34.1329	62.9948
35.4665	64.7247	30.0484	68.1044	33.7274	63.8238
35.6228	64.9934	41.8698	64.9063	34.7802	64.1907
35.7793	65.2625	36.0198	68.5631	35.0394	64.9601
35.936	65.5318	34.8036	71.6485	35.1258	66.0313
36.0929	65.8013	36.3272	63.7706	35.3843	66.0523
36.25	66.0711	38.5426	55.4011	35.8853	65.044
36.4072	66.3411	35.616	60.4002	35.9871	64.7059
36.5647	66.6113	30.8579	68.3658	35.4983	65.3475
36.7223	66.8818	35.3125	75.0336	35.5805	66.7365
36.8801	67.1526	38.6169	65.7797	36.0512	66.8863
37.0382	67.4236	35.715	69.6596	36.1288	67.481
37.1964	67.6948	38.4405	71.8355	36.5245	68.2802
37.3548	67.9663	39.7649	65.5651	37.044	68.2445
37.5134	68.238	44.1127	70.4591	38.0431	68.7898
37.6722	68.5099	31.1632	64.4519	37.3895	68.5516
37.8312	68.7821	42.971	68.9612	38.2076	68.864
37.9903	69.0546	34.0965	67.5881	37.8806	68.9728
38.1497	69.3273	35.8955	79.5313	37.7885	70.5062
38.3092	69.6002	31.2027	74.3333	37.1282	71.2781
38.469	69.8734	43.4134	61.4605	37.9909	70.4163
38.6289	70.1468	31.359	71.288	37.322	70.7954
38.789	70.4204	25.308	72.2704	35.9662	71.2506
38.9493	70.6943	39.448	73.9994	36.4232	71.8659
39.1098	70.9685	44.8218	74.0177	37.4934	72.4217
39.2705	71.2429	45.1349	64.7592	38.5153	71.7987
39.4314	71.5175	41.2649	71.4785	38.9843	72.0229
39.5924	71.7924	44.0304	78.3045	39.7448	73.0431
39.7537	72.0675	39.4644	69.0474	39.8859	72.8503
39.9151	72.3428	34.9299	68.6535	39.4584	72.6106
40.0768	72.6184	38.8003	76.2096	39.5244	73.2913
40.2386	72.8943	39.2496	68.3405	39.6325	72.9541
40.4006	73.1704	32.6267	73.8297	38.9235	73.295
40.5628	73.4467	39.898	70.7704	39.1432	73.2274
40.7252	73.7233	37.4495	81.9926	39.0444	74.512
40.8877	74.0001	47.8111	75.7316	40.2026	74.9275
41.0505	74.2771	31.3992	85.6599	39.2787	76.4994
41.2134	74.5544	41.6963	68.5502	39.6666	75.864
41.3766	74.8319	41.2202	82.1651	39.9619	76.9104
41.5399	75.1097	35.8886	73.7197	39.5834	76.8388
41.7034	75.3877	43.7623	82.437	40.1821	77.8127
41.8671	75.666	37.9519	77.0863	40.0261	78.0484
42.031	75.9445	43.0344	83.2058	40.492	78.9907
42.195	76.2232	46.3232	76.6194	41.3148	79.0466
42.3593	76.5022	44.6047	77.8567	41.8595	79.231
42.5237	76.7814	48.0201	73.8172	42.7681	78.896
42.6884	77.0609	45.9332	74.5041	43.3452	78.6545
42.8532	77.3406	42.8764	79.9743	43.4977	79.08
43.0182	77.6206	47.0607	88.2417	44.1346	80.4601
43.1834	77.9007	41.2043	79.504	44.0027	80.6614
43.3487	78.1812	48.1543	82.773	44.7117	81.2273
43.5143	78.4618	52.9621	80.2219	45.9372	81.425
43.68	78.7428	42.2934	79.9164	45.7644	81.5546
43.8459	79.0239	42.789	72.2026	45.652	80.725
44.0121	79.3053	42.5254	77.8699	45.5043	80.6313
44.1784	79.5869	49.7373	89.7054	46.2299	81.9655
44.3448	79.8688	50.476	76.1944	46.9779	81.5484
44.5115	80.1509	45.4344	78.3491	47.0458	81.4109
44.6783	80.4333	47.2449	85.1738	47.315	82.098
44.8454	80.7159	48.8811	81.3034	47.7493	82.2517
45.0126	80.9987	45.5089	76.6554	47.7295	81.8185
45.18	81.2818	47.9	82.8801	47.9885	82.1606
45.3476	81.5651	37.5675	77.5324	46.9646	81.8182
45.5154	81.8487	54.1912	83.0887	48.0215	82.1645
45.6833	82.1324	51.0483	87.1572	48.6065	82.9669
45.8514	82.4165	44.3085	75.5471	48.3193	82.2915
46.0198	82.7008	53.5316	84.6016	49.1596	82.754
46.1883	82.9853	53.7445	77.6942	49.9499	82.3352
46.357	83.27	34.7134	76.4835	48.363	81.793
46.5258	83.555	47.4608	86.6831	48.4306	82.5198
46.6949	83.8403	45.1625	87.2041	48.206	83.2464
46.8641	84.1257	55.3885	83.9354	49.2285	83.5127
47.0335	84.4114	52.6396	85.2377	49.831	83.907
47.2031	84.6974	39.6736	80.9908	48.8075	83.7473
47.3729	84.9836	46.4588	75.258	48.6752	82.8965
47.5429	85.27	50.4551	86.7784	49.0295	83.4982
47.713	85.5567	49.926	69.8431	49.2854	81.9962
47.8834	85.8436	48.7194	83.0518	49.368	82.203
48.0539	86.1308	47.0185	74.6995	49.2308	81.3788
48.2245	86.4181	55.6572	85.206	50.143	81.8866
48.3954	86.7058	54.9157	96.4131	50.8877	83.7095
48.5665	86.9936	45.797	98.223	50.4621	85.606
48.7377	87.2817	45.3108	84.5566	50.0016	85.6933
48.9091	87.5701	49.063	90.5356	50.0232	86.4872
49.0807	87.8587	49.5253	94.0431	50.0925	87.6335
49.2525	88.1475	46.7855	85.08	49.8184	87.594
49.4244	88.4366	60.1323	95.0508	51.1752	88.7514
49.5966	88.7259	44.0816	87.8169	50.4778	88.9303
49.7689	89.0154	48.6948	90.7388	50.3853	89.4347
49.9414	89.3052	51.6596	89.6418	50.653	89.753
50.1141	89.5952	52.5699	90.7304	51.0044	90.1638
50.2869	89.8854	48.1238	93.7453	50.7843	90.8933
50.4599	90.1759	50.0345	99.9332	50.8064	92.3005
50.6332	90.4666	40.1933	87.1893	49.6298	92.0397
50.8065	90.7576	48.5165	90.776	49.5474	92.216
50.9801	91.0488	52.5262	98.6234	49.9542	93.3125
51.1539	91.3403	52.5949	101.524	50.3354	94.6588
51.3278	91.6319	48.5099	86.1953	50.1893	94.0271
51.5019	91.9239	54.8227	96.3181	50.8151	94.651
51.6762	92.216	56.5911	86.0736	51.6031	93.9689
51.8506	92.5084	41.2978	97.2801	50.4737	94.6794
52.0253	92.801	56.301	90.3594	51.243	94.4814
52.2001	93.0939	51.3401	96.5895	51.3486	95.0371
52.3751	93.387	53.3043	94.2813	51.6792	95.2554
52.5502	93.6803	54.4316	97.1918	52.1158	95.7938
52.7256	93.9739	56.7374	96.2844	52.7925	96.1655
52.9011	94.2677	60.0133	93.0851	53.8072	96.1055
53.0768	94.5618	49.4673	88.8861	53.4591	95.5266
53.2527	94.8561	48.7148	100.017	53.0384	96.3259
53.4287	95.1506	56.4479	92.5226	53.5792	96.143
53.605	95.4454	52.6449	93.0267	53.6112	96.0218
53.7814	95.7404	52.32	90.1416	53.5942	95.5483
53.958	96.0356	54.3157	93.1152	53.8133	95.46
54.1347	96.3311	60.0608	93.0467	54.7044	95.3602
54.3117	96.6268	47.2246	87.6855	53.9653	94.6098
54.4888	96.9227	63.0796	94.4602	55.1953	94.7293
54.6661	97.2189	47.6404	102.366	54.4539	95.7899
54.8435	97.5153	64.0844	103.788	55.7527	96.9332
55.0211	97.812	46.5569	97.4613	54.8217	97.2128
55.199	98.1089	59.0807	111.378	55.4706	99.1449
55.3769	98.406	63.5402	96.2453	56.6022	99.0835
55.5551	98.7034	59.3182	104.23	57.1268	99.9794
55.7334	99.001	63.5217	99.9903	58.1098	100.279
55.9119	99.2988	57.6667	99.9936	58.2971	100.541
56.0906	99.5969	50.5584	100.396	57.5974	100.816
56.2695	99.8952	58.9563	106.062	57.9573	101.742
56.4485	100.194	58.3635	94.2814	58.2078	101.155
56.6277	100.493	52.5453	101.318	57.7246	101.45
56.8071	100.792	54.3831	107.34	57.4916	102.438
56.9866	101.091	50.1199	104.037	56.7523	102.935
57.1663	101.39	58.5589	98.1335	57.0848	102.664
57.3462	101.69	49.2752	93.1748	56.2619	101.799
57.5263	101.99	59.9859	103.139	56.7939	102.193
57.7065	102.29	54.5584	111.852	56.6233	103.6
57.8869	102.591	56.9472	95.7534	56.7503	102.937
58.0675	102.891	63.105	93.4535	57.6086	102.033
58.2483	103.192	51.7253	97.2708	57.0179	101.65
58.4292	103.493	54.7918	105.282	56.8386	102.257
58.6103	103.795	63.923	106.87	57.7743	103.001
58.7915	104.096	55.829	105.934	57.6533	103.564
58.973	104.398	56.5148	105.216	57.6191	103.987
59.1546	104.7	61.3575	109.921	58.1689	104.935
59.3364	105.002	46.8833	106.036	56.9186	105.327
59.5183	105.305	52.468	101.154	56.4363	105.085
59.7004	105.608	53.5336	112.703	56.1179	106.247
59.8827	105.911	61.7416	113.579	56.8165	107.413
60.0652	106.214	62.2884	97.4409	57.5258	106.521
60.2478	106.517	62.3385	98.2031	58.1836	105.775
60.4306	106.821	50.9629	104.947	57.4092	105.891
60.6136	107.125	74.4186	114.977	59.53	107.202
60.7967	107.429	57.1611	108.508	59.393	107.616
60.98	107.734	56.9777	109.185	59.2372	108.068
61.1635	108.038	61.6794	111.675	59.656	108.773
61.3471	108.343	67.2129	105.533	60.7061	108.667
61.531	108.648	65.5758	112.819	61.4694	109.437
61.7149	108.954	55.5967	104.598	60.9566	109.138
61.8991	109.259	74.1434	113.501	62.7194	109.927
62.0834	109.565	72.9462	110.082	64.1915	110.227
62.2679	109.871	62.5617	109.29	64.2802	110.394
62.4525	110.177	53.8233	112.222	63.29	110.89
62.6374	110.484	57.6774	111.626	62.8302	111.261
62.8223	110.79	64.1164	108.661	63.175	111.23
63.0075	111.097	63.3958	109.775	63.3965	111.323
63.1928	111.405	55.2967	117.352	62.6105	112.313
63.3783	111.712	63.1017	107.074	62.8213	111.968
63.5639	112.02	65.1654	105.982	63.2581	111.504
63.7498	112.328	60.4884	114.849	63.0871	112.137
63.9357	112.636	59.8827	118.764	62.848	113.183
64.1219	112.944	67.1416	111.232	63.4991	113.224
64.3082	113.253	64.3511	111.886	63.7552	113.327
64.4947	113.562	69.8832	109.784	64.6535	113.155
64.6813	113.871	65.4476	110.472	64.9371	113.067
64.8682	114.18	62.9792	108.399	64.8905	112.723
65.0551	114.489	73.3999	120.05	66.0998	113.806
65.2423	114.799	74.5618	103.976	67.3467	112.848
65.4296	115.109	69.943	116.744	67.9262	113.5
65.617	115.419	53.2875	116.554	66.4311	114.069
65.8047	115.73	69.5825	112.084	67.0119	114.043
65.9925	116.041	69.4098	100.996	67.5167	112.666
66.1804	116.351	57.5135	118.433	66.5313	113.497
66.3686	116.663	60.0699	117.126	65.9213	114.099
66.5568	116.974	72.7652	115.324	66.8874	114.428
66.7453	117.286	66.1148	113.129	66.9662	114.457
66.9339	117.597	61.8678	119.367	66.5163	115.229
67.1227	117.909	68.9916	119.204	66.9558	115.913
67.3116	118.222	70.3455	111.872	67.518	115.645
67.5007	118.534	66.0435	125.085	67.5081	116.988
67.69	118.847	66.1864	119.665	67.508	117.56
67.8794	119.16	59.1527	111.173	66.6485	117.046
68.069	119.473	65.2521	122.656	66.5871	117.951
68.2587	119.787	76.3672	124.171	67.8709	118.957
68.4486	120.1	64.0504	117.644	67.5585	119.082
68.6387	120.414	67.9459	118.376	67.7347	119.272
68.8289	120.728	67.9829	118.6	67.8953	119.461
69.0193	121.043	66.404	115.963	67.8458	119.303
69.2099	121.357	70.4551	125.025	68.2842	120.241
69.4006	121.672	74.6534	108.809	69.1907	119.131
69.5915	121.987	71.3802	121.466	69.6236	119.626
69.7825	122.303	79.616	124.59	71.0115	120.45
69.9737	122.618	64.8729	128.26	70.4975	121.644
70.165	122.934	69.1927	123.473	70.5354	122.152
70.3566	123.25	65.3444	122.706	70.0949	122.514
70.5482	123.566	63.2056	135.257	69.4206	124.353
70.74	123.882	68.2546	124.985	69.4023	124.791
70.932	124.199	69.8995	131.067	69.5786	125.912
